id,birth_year,last_name,category,gender,weight,height,pro_agility_l,pro_agility_r,broad_jump,vertical_jump,dash_10yd,shuttle_100yd,shuttle_150yd,shuttle_300yd,flexed_arm_hang,pull_ups,ue_watt,le_watt,demo_edu,demo_income,demo_fin_support,demo_sports_access,demo_years_org_sport,demo_race_asian,demo_race_black,demo_race_hispanic,demo_race_native,demo_race_pacific,demo_race_white,mtq1,mtq2,mtq3,mtq4,mtq5,mtq6,mtq7,mtq8,mtq9,mtq10,grt1,grt2,grt3,grt4,grt5,grt6,grt7,grt8,res1,res2,res3,res4,res5,res6,res7,res8,res9,res10,se1,se2,se3,se4,se5,se6,sms1,sms2,sms3,sms4,sms5,sms6,sms7,sms8,sms9,sms10,sms11,sms12,sms13,sms14,sms15,sms16,sms17,sms18,twc1,twc2,twc3,twc4,twc5,hst_age_first_league,hst_age_regular_hky,hst_age_supervised,hst_age_main_sport,hst_practice_hrs_band,hst_game_hrs_band,hst_hky_8plus_months,hst_multi_sport_level,hst_effort,hst_focus,hst_enjoyment,hst_camps_freq,hst_relocated,hst_injury_count_12_16,hst_days_missed_2y,hst_comp_level,hst_age_first_at_level,cog_refocus_speed,cog_stay_locked_in,sleep_hrs_band,nut_balanced_meals,nut_hydration_freq,nut_post_snack_freq,nut_knowledge_conf,nut_limiting_factors,nut_energy_mornings,cog_game_recognition,cog_puck_decision_conf,cog_decision_effectiveness,cog_pregame_anxiety,cop_breathing,cop_self_talk,cop_visualization,cop_talk_teammate_coach,cop_other,coach_comfort_asking,coach_understands_you,target_pro_success,weight_abs_impr,weight_rel_impr_pct,weight_impr_per_year,height_abs_impr,height_rel_impr_pct,height_impr_per_year,pro_agility_l_abs_impr,pro_agility_l_rel_impr_pct,pro_agility_l_impr_per_year,pro_agility_r_abs_impr,pro_agility_r_rel_impr_pct,pro_agility_r_impr_per_year,broad_jump_abs_impr,broad_jump_rel_impr_pct,broad_jump_impr_per_year,vertical_jump_abs_impr,vertical_jump_rel_impr_pct,vertical_jump_impr_per_year,dash_10yd_abs_impr,dash_10yd_rel_impr_pct,dash_10yd_impr_per_year,shuttle_100yd_abs_impr,shuttle_100yd_rel_impr_pct,shuttle_100yd_impr_per_year,shuttle_150yd_abs_impr,shuttle_150yd_rel_impr_pct,shuttle_150yd_impr_per_year,shuttle_300yd_abs_impr,shuttle_300yd_rel_impr_pct,shuttle_300yd_impr_per_year,flexed_arm_hang_abs_impr,flexed_arm_hang_rel_impr_pct,flexed_arm_hang_impr_per_year,pull_ups_abs_impr,pull_ups_rel_impr_pct,pull_ups_impr_per_year,ue_watt_abs_impr,ue_watt_rel_impr_pct,ue_watt_impr_per_year,le_watt_abs_impr,le_watt_rel_impr_pct,le_watt_impr_per_year,cat_progression,num_tests,time_span_years,ever_promoted_between_tests
Athlete_868,2008,Last868,Under 18 Boys,1,186.6,148.9,4.55,5.61,80.8,15.4,1.86,25.32,31.48,56.92,50.7,8,710,870,4,3,1,1,5,1,0,0,0,0,0,2,3,4,4,2,4,3,5,3,4,2,4,5,4,2,2,3,3,5,3,3,5,4,2,3,3,3,5,1,1,1,5,5,4,2,2,1,3,1,3,7,7,3,4,3,1,4,7,5,5,5,7,4,5,5,4,3,4,12,14,15,4,2,0,0,5,5,4,3,0,10,142,3,16,1,4,4,1,2,3,1,0,2,4,5,2,1,1,1,0,1,0,5,2,1,1.5,0.8,0.3,-0.9,-0.6,-0.17,0.6,13.1,0.119,-0.15,-2.7,-0.03,-11.7,-14.5,-2.34,1.4,9.3,0.29,0.261,14,0.052,-0.63,-2.5,-0.126,3.85,12.2,0.77,-5,-8.8,-1,15.5,30.5,3.09,1.5,18.8,0.31,69.2,9.7,13.84,-18.8,-2.2,-3.76,3,2,5,0
Athlete_869,2004,Last869,Under 14 Girls,1,177.2,190.3,4.86,5.14,77.1,22.6,1.87,25.33,36.09,56.38,52,2,794,545,1,2,2,1,4,0,0,0,0,0,1,5,1,1,3,4,2,3,1,1,1,5,5,4,1,5,3,1,5,2,4,4,4,2,5,2,3,2,2,5,3,1,4,3,5,5,4,1,4,3,5,7,2,7,4,3,5,5,2,5,7,6,2,5,2,3,4,1,10,8,12,15,4,1,0,2,4,5,4,3,1,10,96,2,15,2,1,3,0,4,2,1,0,5,2,4,5,4,0,0,0,1,0,4,1,0,2.4,1.4,0.4,-1.1,-0.6,-0.18,-0.1,-2.1,-0.017,-0.49,-9.5,-0.081,14.6,18.9,2.43,-3.2,-13.9,-0.53,-0.293,-15.7,-0.049,-0.58,-2.3,-0.096,-1.98,-5.5,-0.33,-1.02,-1.8,-0.17,12.8,24.6,2.13,2.4,106.2,0.4,157.2,19.8,26.2,19.5,3.6,3.26,-1,4,6,1
Athlete_870,2011,Last870,Under 14 Girls,1,163.3,170.4,5.4,4.52,96.5,16.5,1.96,21.89,31.83,45.79,24.3,9,741,695,5,4,2,3,1,0,0,0,0,0,0,4,3,5,2,3,1,1,2,1,4,1,1,2,1,5,1,5,4,2,3,5,4,1,4,4,5,3,1,2,5,4,4,2,2,4,7,6,2,4,5,7,6,2,1,2,2,6,6,7,5,4,5,1,5,3,2,1,5,7,12,11,1,5,1,0,1,1,3,2,1,3,16,4,13,3,2,4,1,1,4,1,0,3,4,1,1,2,1,0,0,1,0,3,5,0,-5,-3.1,-5,2.3,1.3,2.28,-0.47,-8.7,-0.473,-0.32,-7.1,-0.32,0.7,0.7,0.69,-0.4,-2.5,-0.42,0.335,17.1,0.335,1.09,5,1.088,-0.98,-3.1,-0.976,3.24,7.1,3.239,-21.2,-87.2,-21.22,0.4,4.7,0.4,13.2,1.8,13.24,-175.9,-25.3,-175.86,-1,4,1,1
Athlete_871,2009,Last871,Under 16 Girls,1,140,168.7,5.34,5.4,106.5,15.2,1.46,22.96,26.79,48.11,44.1,8,360,898,2,1,0,5,2,0,0,1,0,0,1,2,3,1,4,5,2,4,1,5,5,3,2,3,4,2,4,5,4,1,4,4,1,5,1,4,5,5,2,3,2,4,1,2,1,3,3,6,3,6,4,3,4,4,5,3,3,3,5,2,5,3,3,1,1,1,4,4,8,11,11,13,1,2,0,1,4,4,4,3,1,7,90,5,18,5,3,4,0,1,1,2,0,4,3,5,5,2,0,1,0,0,0,1,5,1,10.1,7.2,2.01,3.3,2,0.66,0.13,2.4,0.025,-0.15,-2.8,-0.03,-8.3,-7.8,-1.67,1.6,10.4,0.31,-0.11,-7.6,-0.022,-1.55,-6.8,-0.311,1.05,3.9,0.21,1.46,3,0.291,-4.7,-10.7,-0.95,2.3,28.1,0.45,-61.1,-17,-12.21,-7.5,-0.8,-1.49,3,1,5,0
Athlete_872,2004,Last872,Under 12 Girls,1,208.8,182.8,4.94,5.48,77.1,14.1,1.86,25.33,31.2,48.69,8.3,6,662,676,4,4,0,1,5,0,1,0,0,0,0,2,5,3,5,1,3,5,5,1,1,2,3,2,3,2,4,2,2,3,4,1,5,5,5,3,5,4,4,3,2,1,2,5,4,3,7,6,6,1,4,6,3,1,5,2,6,3,4,1,6,2,5,4,2,4,5,4,4,7,14,11,4,3,1,2,4,1,4,3,0,8,29,4,18,5,5,2,1,4,1,2,1,2,4,4,3,1,1,0,0,1,0,1,1,0,14.4,6.9,4.79,-4,-2.2,-1.33,0.15,3,0.049,-0.14,-2.6,-0.048,15.3,19.9,5.1,8.1,57.1,2.68,0.12,6.5,0.04,0.52,2.1,0.174,-0.25,-0.8,-0.083,2.71,5.6,0.904,1.5,17.6,0.49,5.4,92.8,1.78,108.4,16.4,36.14,-55.1,-8.2,-18.38,4,2,3,0
Athlete_873,2011,Last873,Under 16 Boys,1,159.8,170.8,5.29,5.1,91.6,20.2,1.8,19.92,27.76,62.74,13.9,4,483,1422,4,2,1,1,3,0,0,0,1,0,1,3,3,5,5,3,3,3,3,1,2,4,3,5,1,2,3,2,2,5,5,1,5,1,3,2,4,3,5,1,3,5,5,4,3,4,1,7,3,1,7,5,2,7,3,5,4,6,6,7,6,4,4,2,4,5,5,2,8,12,12,11,2,3,1,0,1,4,3,1,0,1,90,2,13,5,3,4,1,4,2,3,0,5,1,1,5,1,0,0,0,0,1,1,3,0,-7.4,-4.6,-3.69,3.7,2.2,1.84,0.13,2.4,0.064,-0.44,-8.6,-0.22,8.7,9.5,4.33,-7.3,-36,-3.64,-0.004,-0.2,-0.002,1.99,10,0.996,0.21,0.7,0.103,0.28,0.4,0.141,-8.2,-58.7,-4.09,2.3,52.7,1.14,-28.4,-5.9,-14.2,-216.8,-15.2,-108.38,1,1,2,1
Athlete_874,2007,Last874,Bantam Major,0,163.7,162.8,4.88,5.07,91.8,17.7,1.79,25.22,28.82,58.73,24.3,6,661,797,4,4,0,2,5,0,0,0,0,0,1,1,1,5,3,2,5,1,1,2,4,2,5,3,1,5,1,5,5,3,1,5,3,3,4,2,1,3,2,4,2,3,2,1,5,5,2,6,1,6,3,3,3,1,7,5,6,6,7,2,6,6,5,4,5,4,4,3,4,12,13,16,5,5,0,2,5,1,3,1,0,3,191,4,15,5,4,4,1,2,5,3,1,1,4,4,2,4,1,1,0,0,1,2,2,1,4.3,2.6,2.16,-3.6,-2.2,-1.8,0.65,13.3,0.324,-0.18,-3.5,-0.09,-7,-7.7,-3.52,0.3,1.6,0.14,-0.041,-2.3,-0.02,-2.19,-8.7,-1.093,1.14,4,0.57,2.13,3.6,1.066,8.1,33.4,4.05,-1.8,-30,-0.9,-31.2,-4.7,-15.58,230.8,29,115.4,-1,4,2,0
Athlete_875,2004,Last875,Peewee Minor,1,145.7,196.3,4.61,5.38,73.1,20.2,1.61,24.4,32.17,56.94,30.1,0,405,610,3,1,2,2,5,0,0,0,0,0,1,4,1,3,2,3,2,5,3,3,4,5,2,4,2,2,2,5,3,2,3,4,4,5,2,3,4,2,3,5,3,3,4,4,1,5,6,2,4,4,6,7,5,1,5,1,5,3,2,6,4,5,4,2,2,3,5,2,8,10,12,8,3,4,0,1,2,4,4,3,0,8,111,2,15,4,4,5,1,2,3,3,1,1,3,5,1,1,0,1,0,0,0,2,1,1,-14.3,-9.8,-3.57,7.8,4,1.95,-0.25,-5.3,-0.062,-0.04,-0.8,-0.01,-9.7,-13.3,-2.42,2.5,12.4,0.63,0.108,6.7,0.027,2.47,10.1,0.619,-0.22,-0.7,-0.054,-0.45,-0.8,-0.111,-5.3,-17.6,-1.33,-0.1,-13.8,-0.03,-8.8,-2.2,-2.21,21.9,3.6,5.49,0,1,4,1
Athlete_876,2009,Last876,Squirt Minor,0,114.6,157.1,4.62,5.68,69,18.6,1.88,22.66,30.03,58.96,27.2,6,502,1047,4,1,0,2,3,0,0,1,0,0,1,2,2,1,5,3,2,5,2,4,4,3,2,2,3,1,2,5,2,1,3,3,2,1,3,3,3,2,5,2,5,1,3,5,4,3,1,7,4,3,1,1,1,3,3,3,6,2,3,6,2,1,3,1,5,1,3,2,5,10,8,14,4,1,0,1,1,5,1,2,0,5,16,4,12,1,4,3,1,4,5,5,0,2,5,4,1,5,1,1,1,1,1,1,5,1,4.4,3.9,2.22,-2,-1.3,-1.02,0.09,1.9,0.044,-0.76,-13.4,-0.381,-1.4,-2,-0.68,-1.3,-7.1,-0.66,0.337,17.9,0.168,-1.89,-8.4,-0.946,-1.07,-3.6,-0.537,-3.78,-6.4,-1.891,-20.4,-75,-10.18,6.1,95.1,3.04,53,10.5,26.49,37.6,3.6,18.78,0,3,2,1
Athlete_877,2004,Last877,Peewee Minor,0,116.6,168.8,4.84,5.26,98.6,28.5,1.97,24.4,33.14,51.23,16.8,8,415,668,2,5,0,2,3,0,1,0,1,0,1,1,5,3,3,4,4,2,2,1,2,3,5,5,5,1,1,3,1,2,3,1,3,2,3,1,5,1,3,4,4,1,3,3,1,1,6,7,4,4,7,5,7,2,6,4,6,3,7,1,1,7,4,3,2,4,3,1,6,8,11,13,3,5,1,0,3,2,4,1,1,4,134,2,15,2,2,4,0,3,4,4,1,5,4,2,3,2,1,0,1,1,0,1,2,0,-8.9,-7.6,-2.96,3.3,2,1.1,0.05,0.9,0.015,0.17,3.2,0.056,7.7,7.8,2.57,3.3,11.6,1.11,-0.028,-1.4,-0.009,-2.22,-9.1,-0.738,-2.03,-6.1,-0.677,1.3,2.5,0.433,-5.8,-34.4,-1.92,-3.7,-44.6,-1.24,-127.7,-30.8,-42.57,130.6,19.6,43.53,1,4,3,1
Athlete_878,2008,Last878,Under 12 Girls,1,160.2,180.2,5.75,5.41,75,17.4,1.95,20.97,25.79,58.86,60.1,13,571,902,2,5,0,3,2,0,0,0,0,0,1,4,3,5,3,2,4,4,1,4,1,2,1,1,1,2,3,3,4,1,1,3,3,2,3,1,3,4,1,2,4,4,1,2,1,7,6,3,5,1,1,3,3,6,7,6,7,6,5,6,3,6,6,1,5,2,1,3,4,9,10,15,2,4,0,0,2,3,5,3,1,5,156,5,18,3,4,2,1,2,4,2,1,5,4,3,5,5,0,1,0,0,1,1,2,0,-1,-0.6,-0.35,-0.8,-0.5,-0.28,-0.2,-3.5,-0.067,-0.08,-1.5,-0.027,-13.4,-17.9,-4.47,2,11.6,0.67,-0.011,-0.6,-0.004,-2.08,-9.9,-0.694,-0.11,-0.4,-0.038,-0.28,-0.5,-0.094,7.3,12.1,2.42,-1.8,-14,-0.58,3.3,0.6,1.11,209.4,23.2,69.8,0,3,3,1
Athlete_879,2010,Last879,Squirt Major,1,159.8,157.2,4.65,5.18,79,10,1.79,24.8,38.67,50.2,34.5,6,485,777,3,2,1,3,1,0,0,0,0,0,0,5,3,1,2,4,2,1,3,1,2,4,2,1,3,2,3,3,1,4,3,5,2,4,3,4,5,1,1,4,1,5,5,4,4,3,5,3,7,4,3,2,6,5,2,4,6,2,5,7,2,4,6,5,2,3,4,1,6,11,9,8,2,2,0,0,2,4,1,1,0,10,138,3,11,5,4,5,1,4,4,1,1,5,4,4,1,2,1,0,1,0,1,4,1,1,2.1,1.3,0.71,2.1,1.3,0.7,0.09,1.9,0.029,-0.39,-7.6,-0.131,11.9,15.1,3.97,1.9,18.7,0.62,-0.113,-6.3,-0.038,-1.13,-4.6,-0.376,0.79,2.1,0.265,-2.42,-4.8,-0.806,-13.3,-38.7,-4.45,-1.9,-32.5,-0.65,-13,-2.7,-4.32,153.8,19.8,51.26,4,2,3,1
Athlete_880,2004,Last880,Under 18 Boys,0,144,168.8,5.68,5.05,75.9,20.1,1.89,20.56,37.16,44.39,34.4,7,666,620,1,1,2,5,3,0,0,0,0,0,0,2,2,2,1,4,1,3,2,3,5,1,4,4,1,4,2,2,5,1,1,5,1,3,2,5,2,5,5,2,4,1,1,1,5,3,3,2,1,5,6,5,1,4,1,4,4,6,5,1,7,7,7,3,2,1,2,4,6,8,13,9,1,2,0,2,1,2,5,3,0,3,180,3,11,5,4,4,1,2,5,1,1,2,3,1,3,3,0,1,1,0,1,2,1,0,-1.9,-1.3,-0.31,-2.3,-1.3,-0.38,0.37,6.6,0.062,-0.08,-1.6,-0.014,-3.3,-4.4,-0.55,-1.6,-8,-0.27,0.403,21.3,0.067,-0.55,-2.7,-0.092,0.3,0.8,0.049,-3.32,-7.5,-0.553,11.8,34.3,1.96,4.1,56.6,0.68,-50.6,-7.6,-8.44,-101.1,-16.3,-16.85,-1,4,6,0
Athlete_881,2010,Last881,Under 14 Girls,0,120.7,174.6,5.71,4.83,77.7,19.5,1.93,20.38,34.94,49.42,40.4,13,623,1147,5,1,1,3,3,0,0,0,0,0,1,2,4,2,3,2,2,2,4,2,5,3,2,5,4,4,5,5,4,3,4,1,2,4,2,1,4,3,3,3,5,1,5,3,5,2,1,1,6,4,5,6,7,5,3,1,7,1,4,6,4,1,3,3,1,3,5,2,7,8,11,15,3,2,1,2,3,1,3,3,0,4,84,1,10,3,1,5,0,1,1,2,0,4,3,1,5,4,0,1,1,0,1,4,1,1,10.6,8.8,10.57,0.4,0.2,0.37,-0.25,-4.4,-0.253,0.13,2.6,0.125,8.8,11.3,8.78,-0.8,-4.2,-0.82,0.231,11.9,0.231,-1.88,-9.2,-1.882,1.72,4.9,1.725,3.42,6.9,3.423,16.3,40.2,16.26,-2.6,-19.6,-2.6,158.4,25.4,158.41,34.6,3,34.57,2,4,1,0
Athlete_882,2008,Last882,Under 18 Boys,0,114,198.8,5.11,5.3,72.1,20.3,2.06,25.33,26.71,56.73,32.7,15,562,823,5,5,1,1,1,1,0,0,0,0,0,4,3,4,4,3,2,4,3,5,2,1,3,2,1,5,3,5,3,5,2,5,3,3,4,5,3,3,4,1,2,5,2,4,5,3,7,3,5,2,2,3,6,5,5,2,1,6,5,5,1,2,1,5,5,4,1,4,4,8,13,14,4,2,1,0,2,4,1,1,0,1,103,3,14,1,2,1,0,4,2,2,1,2,1,2,5,4,1,1,0,0,1,3,3,1,-7,-6.2,-3.52,0,0,0.02,0.13,2.6,0.067,0,-0.1,-0.002,-0.9,-1.2,-0.44,-0.9,-4.3,-0.43,0.221,10.7,0.11,-0.16,-0.6,-0.079,-0.63,-2.4,-0.317,-4.9,-8.6,-2.45,9.6,29.4,4.8,-1.2,-8.2,-0.6,-163.2,-29,-81.62,-88.3,-10.7,-44.16,4,1,2,1
Athlete_883,2006,Last883,Squirt Major,0,141.8,159.3,5.16,5.08,88.3,11.7,1.98,22.07,25.67,55.76,26.5,6,495,1072,3,1,2,3,3,0,0,0,0,0,1,4,5,2,1,5,4,1,3,2,2,2,3,2,3,5,2,5,5,2,1,4,1,2,4,2,5,3,2,5,4,5,4,1,1,7,6,2,1,5,2,1,5,2,5,6,4,6,4,3,1,7,4,3,3,5,1,5,10,12,11,16,3,1,1,0,1,3,3,2,1,5,68,1,17,4,2,4,1,4,4,4,0,5,2,3,5,1,1,0,1,0,1,3,5,0,-4,-2.8,-2.02,0.3,0.2,0.13,0.3,5.8,0.15,0.01,0.2,0.005,5.3,6,2.67,-3.8,-32.3,-1.89,0.002,0.1,0.001,0.87,3.9,0.433,0.4,1.6,0.199,-2.53,-4.5,-1.266,8.9,33.7,4.46,-0.1,-1.6,-0.05,-10.9,-2.2,-5.47,-33.3,-3.1,-16.63,2,1,2,1
Athlete_884,2005,Last884,Under 16 Boys,0,113.6,169.4,4.94,5.1,94.3,25,1.82,18,28.47,63.5,21.5,12,455,715,5,3,0,3,5,0,0,1,0,0,1,1,5,4,1,4,3,5,3,5,3,5,2,4,3,4,4,3,1,5,1,5,4,2,2,2,2,1,1,5,3,1,1,2,1,2,4,3,6,5,3,6,5,4,2,1,5,6,3,7,7,7,7,2,1,5,3,5,6,7,9,14,2,1,1,2,3,4,3,1,1,2,171,1,17,4,4,1,1,3,4,2,1,5,2,5,2,3,1,1,0,0,0,5,5,1,3.6,3.2,0.91,2.4,1.4,0.59,0.19,3.9,0.049,0,0,0,6.9,7.3,1.72,0.7,2.8,0.17,-0.384,-21.1,-0.096,-0.74,-4.1,-0.186,-1.26,-4.4,-0.315,0.95,1.5,0.236,-0.9,-4.3,-0.23,1.8,15,0.45,12,2.6,3.01,59.2,8.3,14.79,3,4,4,0
Athlete_885,2004,Last885,Bantam Minor,0,172.5,177.9,5.17,5.57,74.9,19.4,1.81,25.33,31.05,41.54,4.9,12,501,517,4,1,1,1,3,1,0,0,0,0,0,3,1,5,4,1,2,3,4,5,5,2,1,5,3,4,2,5,4,2,3,2,1,1,2,2,3,5,4,3,4,5,4,3,4,6,3,5,2,5,5,7,1,7,6,1,7,6,1,4,6,1,6,3,3,1,1,2,5,9,10,13,4,3,0,2,1,4,3,1,1,8,62,5,11,3,3,5,0,2,4,4,1,4,2,4,2,4,0,1,0,1,1,3,2,0,0.2,0.1,0.08,-1.3,-0.8,-0.67,-0.48,-9.2,-0.238,0.19,3.3,0.093,13.3,17.8,6.66,-4,-20.9,-2.02,0.092,5.1,0.046,0.16,0.6,0.081,-2.88,-9.3,-1.438,1.67,4,0.833,8.6,175.8,4.32,2,15.8,0.98,12.9,2.6,6.46,179.8,34.8,89.88,0,3,2,0
Athlete_886,2005,Last886,Bantam Major,1,178.8,171,5.44,5.4,62.8,19.3,1.82,21.86,38.67,53.29,52.9,10,612,517,2,1,0,3,1,0,0,0,0,0,1,2,5,2,3,3,1,1,5,5,3,2,4,1,4,5,4,5,3,5,2,4,2,3,3,2,1,2,4,1,5,2,4,5,3,2,5,1,6,4,3,5,1,5,5,5,3,7,2,6,5,6,2,1,1,5,2,1,10,6,8,10,1,1,1,1,5,5,1,2,1,3,2,1,17,4,3,3,1,2,2,5,1,5,4,2,4,3,0,1,0,0,0,5,2,1,2.9,1.6,0.59,-1,-0.6,-0.2,0.08,1.6,0.017,-0.4,-7.4,-0.08,-6.5,-10.4,-1.31,-3.6,-18.4,-0.71,-0.362,-19.8,-0.072,0.67,3,0.133,0.84,2.2,0.168,0.58,1.1,0.117,-10.5,-19.9,-2.1,-3.4,-34.5,-0.68,138.7,22.6,27.74,-158.7,-30.7,-31.74,1,4,5,0
Athlete_887,2006,Last887,Under 15 Boys,0,220.7,155.6,5.18,5.55,79.9,11.8,1.83,18,37.34,58.2,15.9,4,520,670,1,3,2,3,2,0,0,0,0,0,0,2,4,1,5,3,4,2,1,2,4,1,1,4,1,5,4,5,5,4,1,3,4,3,5,1,3,5,4,4,5,5,2,5,3,5,1,6,5,3,7,2,4,5,7,5,2,5,3,7,4,1,3,5,2,2,2,5,4,9,12,8,2,5,1,0,5,2,5,2,0,3,177,1,11,1,2,2,0,3,2,4,1,2,5,5,3,2,0,1,1,1,0,2,3,0,-1.5,-0.7,-1.55,-4,-2.6,-3.98,-0.11,-2.2,-0.115,-0.17,-3.1,-0.174,19.3,24.1,19.29,-5.3,-44.9,-5.3,-0.13,-7.1,-0.13,1.8,10,1.797,-0.72,-1.9,-0.715,-4.51,-7.7,-4.509,-34.8,-218.7,-34.75,-3.4,-82.4,-3.41,-214.6,-41.3,-214.6,117,17.5,117.05,2,4,1,0
Athlete_888,2011,Last888,Bantam Major,0,172,174.9,5.58,4.57,61.6,21.8,1.73,23.97,29.85,47.35,4.5,4,544,754,5,1,1,1,4,0,0,0,0,0,1,1,4,1,4,3,2,5,2,4,1,2,5,5,2,4,2,4,2,2,4,1,4,3,2,4,2,3,3,5,5,1,4,1,3,3,4,5,5,4,4,6,2,5,3,3,1,5,2,1,4,5,5,3,3,1,3,4,5,6,11,13,4,3,1,2,5,4,4,2,0,7,57,3,11,5,3,1,0,4,3,1,0,4,3,3,1,4,1,0,0,0,1,1,4,0,-7.3,-4.2,-1.83,-0.4,-0.3,-0.11,0.36,6.5,0.091,0.11,2.4,0.027,-12.1,-19.6,-3.02,4.2,19.3,1.05,0.19,11,0.047,-0.05,-0.2,-0.012,0.93,3.1,0.234,3.06,6.5,0.765,-10.1,-223.7,-2.53,-4.3,-99.6,-1.07,-41,-7.5,-10.25,59,7.8,14.74,3,2,4,0
Athlete_889,2008,Last889,Under 19 Girls,0,135.2,171.3,5.65,5.42,71.7,19.2,1.91,25.33,36.94,57.04,17.6,10,495,814,4,2,2,4,5,0,0,1,0,0,1,4,3,3,5,4,5,1,2,4,4,1,1,1,4,1,5,5,2,2,1,3,1,2,5,2,3,4,3,5,4,3,4,5,3,6,4,4,2,7,4,5,2,2,6,7,2,7,6,3,1,6,1,2,3,3,4,2,6,8,11,16,4,4,1,0,4,3,3,3,1,8,34,5,16,1,5,3,0,5,1,2,0,2,1,1,4,2,0,1,1,0,0,3,2,0,6.9,5.1,1.73,-1.5,-0.9,-0.37,-0.04,-0.7,-0.009,0,0.1,0.001,3.6,5.1,0.91,-2.2,-11.2,-0.54,-0.121,-6.3,-0.03,0.77,3,0.192,-0.94,-2.5,-0.235,-0.43,-0.8,-0.108,22.2,126,5.55,3.6,35.3,0.9,-94,-19,-23.49,-152.8,-18.8,-38.19,1,3,4,1
Athlete_890,2005,Last890,Under 14 Girls,0,128.2,175.3,5.32,4.96,94,26.1,1.7,25.17,37.01,51.78,5.5,17,489,928,3,4,1,3,3,0,0,0,0,0,1,4,5,1,4,5,3,4,1,4,5,2,1,4,2,2,1,3,3,4,4,1,1,1,1,2,5,3,5,4,1,4,3,3,4,3,2,5,3,7,1,5,7,3,7,7,1,6,3,4,2,2,5,2,5,5,2,5,5,8,12,14,2,5,1,0,3,4,2,2,0,1,140,2,16,5,3,3,0,2,3,1,0,2,5,3,5,4,0,1,1,1,0,3,5,0,1.2,1,1.25,2.6,1.5,2.63,0.58,11,0.584,-0.31,-6.3,-0.312,7.3,7.7,7.26,-3.4,-13,-3.38,-0.141,-8.3,-0.141,0.56,2.2,0.561,-2.32,-6.3,-2.32,-4.39,-8.5,-4.388,15.9,291.3,15.91,-0.7,-4.1,-0.69,-147.1,-30.1,-147.11,437.4,47.1,437.42,2,4,1,1
Athlete_891,2009,Last891,Squirt Major,1,63.7,183.6,5.31,4.88,107,17.5,1.69,25.33,32.06,46.01,60.5,7,401,517,3,2,0,4,2,0,0,0,0,0,1,2,3,4,2,5,3,3,1,3,4,3,2,5,4,5,5,2,4,3,2,3,2,1,1,1,3,4,3,3,5,1,1,2,3,5,5,7,2,3,1,1,4,5,4,3,2,2,2,5,2,3,1,1,2,3,4,3,7,10,11,12,4,5,0,2,5,2,1,1,0,5,171,4,11,1,4,4,0,4,4,3,1,3,4,2,5,1,0,0,0,1,0,5,2,1,9.2,14.4,3.06,2,1.1,0.66,-0.37,-6.9,-0.122,-0.09,-1.8,-0.029,0.8,0.8,0.27,3,17.3,1.01,-0.431,-25.5,-0.144,0.09,0.4,0.031,-1.37,-4.3,-0.458,3.04,6.6,1.014,-15.6,-25.8,-5.21,0.6,8.6,0.21,-67,-16.7,-22.33,-14.7,-2.8,-4.9,2,2,3,1
Athlete_892,2007,Last892,Under 14 Girls,1,135.1,182.2,5.16,4.86,83.8,13.5,1.85,23.77,36.98,64.02,35.6,14,220,857,1,4,2,5,5,0,0,0,0,0,0,1,5,3,1,3,1,3,4,2,4,4,2,3,2,3,2,4,1,2,5,2,2,4,3,5,4,4,5,1,2,3,3,4,5,1,3,5,5,1,7,5,3,4,5,2,3,7,1,1,5,1,3,5,2,5,4,4,9,9,10,16,2,4,0,1,1,3,5,2,0,1,17,4,14,1,1,2,0,2,3,1,1,4,5,2,1,1,0,0,0,1,0,1,5,1,13.4,9.9,6.68,-2.2,-1.2,-1.1,0.15,2.9,0.075,-0.21,-4.3,-0.103,9.3,11.1,4.67,-1.6,-11.9,-0.8,0.139,7.5,0.07,-0.31,-1.3,-0.153,-0.47,-1.3,-0.235,-0.39,-0.6,-0.196,-3,-8.5,-1.51,0.1,0.5,0.04,32.4,14.8,16.22,181.9,21.2,90.94,0,3,2,0
Athlete_893,2010,Last893,Under 15 Boys,0,145.6,174.9,5.32,5.68,66.6,20.1,1.72,25.33,33.35,43.94,51.6,15,586,517,4,3,1,4,5,0,0,0,0,0,0,2,4,5,5,5,3,4,2,2,4,2,4,2,1,4,1,2,3,2,4,4,5,1,5,2,5,1,4,5,4,4,3,1,3,3,6,1,6,4,2,1,2,1,3,1,5,7,3,5,4,6,3,1,3,4,3,1,10,8,8,16,1,5,1,2,3,5,2,2,0,2,196,2,11,2,2,3,1,2,2,3,0,5,4,3,3,4,1,0,1,0,1,1,4,0,-2.9,-2,-2.91,1.3,0.7,1.31,-0.26,-4.9,-0.26,0,0,0.002,-15.4,-23.2,-15.43,1.3,6.3,1.27,0.079,4.6,0.079,0.41,1.6,0.407,-1.05,-3.1,-1.05,-5.46,-12.4,-5.459,-10.5,-20.4,-10.5,-4.5,-29.4,-4.46,-35.9,-6.1,-35.85,-6,-1.2,-6.01,1,1,1,1
