id,birth_year,ct,gender,category,weight,height,pro_agility_l,pro_agility_r,broad_jump,vertical_jump,dash_10yd,shuttle_100yd,shuttle_150yd,shuttle_300yd,flexed_arm_hang,pull_ups,ue_watt,le_watt,age,demo_edu,demo_income,demo_fin_support,demo_sports_access,demo_years_org_sport,demo_race_asian,demo_race_black,demo_race_hispanic,demo_race_native,demo_race_pacific,demo_race_white,mtq1,mtq2,mtq3,mtq4,mtq5,mtq6,mtq7,mtq8,mtq9,mtq10,grt1,grt2,grt3,grt4,grt5,grt6,grt7,grt8,res1,res2,res3,res4,res5,res6,res7,res8,res9,res10,se1,se2,se3,se4,se5,se6,sms1,sms2,sms3,sms4,sms5,sms6,sms7,sms8,sms9,sms10,sms11,sms12,sms13,sms14,sms15,sms16,sms17,sms18,twc1,twc2,twc3,twc4,twc5,hst_age_first_league,hst_age_regular_hky,hst_age_supervised,hst_age_main_sport,hst_practice_hrs_band,hst_game_hrs_band,hst_hky_8plus_months,hst_multi_sport_level,hst_effort,hst_focus,hst_enjoyment,hst_camps_freq,hst_relocated,cog_refocus_speed,cog_stay_locked_in,sleep_hrs_band,nut_balanced_meals,nut_hydration_freq,nut_post_snack_freq,nut_knowledge_conf,nut_limiting_factors,nut_energy_mornings,cog_game_recognition,cog_puck_decision_conf,cog_decision_effectiveness,cog_pregame_anxiety,coach_comfort_asking,coach_understands_you,weight_abs_impr,weight_rel_impr_pct,weight_impr_per_year,height_abs_impr,height_rel_impr_pct,height_impr_per_year,pro_agility_l_abs_impr,pro_agility_l_rel_impr_pct,pro_agility_l_impr_per_year,pro_agility_r_abs_impr,pro_agility_r_rel_impr_pct,pro_agility_r_impr_per_year,broad_jump_abs_impr,broad_jump_rel_impr_pct,broad_jump_impr_per_year,vertical_jump_abs_impr,vertical_jump_rel_impr_pct,vertical_jump_impr_per_year,dash_10yd_abs_impr,dash_10yd_rel_impr_pct,dash_10yd_impr_per_year,shuttle_100yd_abs_impr,shuttle_100yd_rel_impr_pct,shuttle_100yd_impr_per_year,shuttle_150yd_abs_impr,shuttle_150yd_rel_impr_pct,shuttle_150yd_impr_per_year,shuttle_300yd_abs_impr,shuttle_300yd_rel_impr_pct,shuttle_300yd_impr_per_year,flexed_arm_hang_abs_impr,flexed_arm_hang_rel_impr_pct,flexed_arm_hang_impr_per_year,pull_ups_abs_impr,pull_ups_rel_impr_pct,pull_ups_impr_per_year,ue_watt_abs_impr,ue_watt_rel_impr_pct,ue_watt_impr_per_year,le_watt_abs_impr,le_watt_rel_impr_pct,le_watt_impr_per_year,category_progression,num_tests,ever_promoted_between_tests,target_pro_success
Athlete 804,2012,Squirt Major,2,2,135.9,56,5.89,5.74,52,11,2.26,21,,,11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 805,2012,Squirt Minor,2,1,125.7,60,5.93,5.66,62,,2.27,22.33,,,11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.2,59.82%,25.07,140.9,234.83%,46.97,0.86,16.96%,0.29,0.61,12.08%,0.2,9,14.52%,3,3,19.35%,1,0.17,8.10%,0.06,0.66,3.05%,0.22,0,0.00%,0,0,0.00%,0,10,1000.00%,3.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,3,1,0
Athlete 805,2012,Peewee Minor,2,3,155,66,5.35,5.39,69,15.5,2.1,,35.33,,9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.2,59.82%,25.07,140.9,234.83%,46.97,0.86,16.96%,0.29,0.61,12.08%,0.2,9,14.52%,3,3,19.35%,1,0.17,8.10%,0.06,0.66,3.05%,0.22,0,0.00%,0,0,0.00%,0,10,1000.00%,3.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,3,1,0
Athlete 805,2012,Peewee Major,2,4,200.9,200.9,5.07,5.05,71,18.5,2.23,21.67,,,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.2,59.82%,25.07,140.9,234.83%,46.97,0.86,16.96%,0.29,0.61,12.08%,0.2,9,14.52%,3,3,19.35%,1,0.17,8.10%,0.06,0.66,3.05%,0.22,0,0.00%,0,0,0.00%,0,10,1000.00%,3.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,3,1,0
Athlete 807,2012,Under 12 Girls,0,2,71.7,56,5.65,5.67,59,13,2.28,,,67,21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,2,3.57%,0,0.02,0.36%,0,0.12,2.16%,0,3.5,5.93%,0,0.5,3.85%,0,0.14,6.54%,0,0,0.00%,0,0,0.00%,0,3,4.69%,0,32,152.38%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,2,0,0
Athlete 807,2012,Under 12 Girls,0,2,,58,5.63,5.55,62.5,13.5,2.14,,,64,53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,2,3.57%,0,0.02,0.36%,0,0.12,2.16%,0,3.5,5.93%,0,0.5,3.85%,0,0.14,6.54%,0,0,0.00%,0,0,0.00%,0,3,4.69%,0,32,152.38%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,2,0,0
Athlete 808,2012,Squirt Minor,2,1,76.3,56.25,5.46,5.37,70,,2.1,,,,,14,471,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,26.61%,6.77,40.35,71.73%,13.45,0.35,6.85%,0.12,0.56,11.20%,0.19,15,24.19%,5,5,37.04%,1.67,0.16,7.88%,0.05,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,8,133.33%,2.67,99,26.61%,33,101,11.91%,33.67,3,4,1,0
Athlete 808,2012,Squirt Major,2,2,78.8,58.25,5.35,5.56,62,13.5,2.19,,28,,26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,26.61%,6.77,40.35,71.73%,13.45,0.35,6.85%,0.12,0.56,11.20%,0.19,15,24.19%,5,5,37.04%,1.67,0.16,7.88%,0.05,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,8,133.33%,2.67,99,26.61%,33,101,11.91%,33.67,3,4,1,0
Athlete 808,2012,Peewee Minor,2,3,86.9,60.5,5.32,5.31,69,14,2.14,,,60,,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,26.61%,6.77,40.35,71.73%,13.45,0.35,6.85%,0.12,0.56,11.20%,0.19,15,24.19%,5,5,37.04%,1.67,0.16,7.88%,0.05,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,8,133.33%,2.67,99,26.61%,33,101,11.91%,33.67,3,4,1,0
Athlete 808,2012,Peewee Major,2,4,96.6,96.6,5.11,5,77,18.5,2.03,,,,,6,372,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,26.61%,6.77,40.35,71.73%,13.45,0.35,6.85%,0.12,0.56,11.20%,0.19,15,24.19%,5,5,37.04%,1.67,0.16,7.88%,0.05,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,8,133.33%,2.67,99,26.61%,33,101,11.91%,33.67,3,4,1,0
Athlete 809,2012,Squirt Minor,2,1,60.2,51.5,4.9,4.94,73,,2.05,,,,,12,475,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,9.14%,2.75,2.75,5.34%,1.38,0.1,2.04%,0.05,0.16,3.24%,0.08,7,9.86%,3.5,3,23.08%,1.5,0.1,4.88%,0.05,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,20.00%,1,99,20.84%,49.5,1,0.11%,0.5,2,3,1,0
Athlete 809,2012,Squirt Major,2,2,60.9,52.5,5,5,71,13,2.15,,,,,10,574,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,9.14%,2.75,2.75,5.34%,1.38,0.1,2.04%,0.05,0.16,3.24%,0.08,7,9.86%,3.5,3,23.08%,1.5,0.1,4.88%,0.05,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,20.00%,1,99,20.84%,49.5,1,0.11%,0.5,2,3,1,0
Athlete 809,2012,Peewee Minor,2,3,65.7,54.25,5,5.1,78,16,2.08,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,9.14%,2.75,2.75,5.34%,1.38,0.1,2.04%,0.05,0.16,3.24%,0.08,7,9.86%,3.5,3,23.08%,1.5,0.1,4.88%,0.05,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,20.00%,1,99,20.84%,49.5,1,0.11%,0.5,2,3,1,0
Athlete 81,2004,Under 16 Boys,1,6,155,71.5,4.35,4.29,102,27.5,1.67,,32.33,,39,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 811,2012,Squirt Minor,2,1,82.9,55.5,5.39,5.22,64,,2.15,,33,,20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8,35.95%,9.93,57.2,103.06%,19.07,0.29,5.38%,0.1,0.47,9.00%,0.16,6,9.68%,2,3,22.22%,1,0.17,7.91%,0.06,1.33,6.65%,0.44,0.33,1.01%,0.11,0,0.00%,0,18,90.00%,6,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 811,2012,Squirt Major,2,2,87,56.75,5.68,5.69,62,13.5,2.32,,32.67,,21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8,35.95%,9.93,57.2,103.06%,19.07,0.29,5.38%,0.1,0.47,9.00%,0.16,6,9.68%,2,3,22.22%,1,0.17,7.91%,0.06,1.33,6.65%,0.44,0.33,1.01%,0.11,0,0.00%,0,18,90.00%,6,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 811,2012,Peewee Minor,2,3,102.2,59.25,5.42,5.4,62,13.5,2.27,20,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8,35.95%,9.93,57.2,103.06%,19.07,0.29,5.38%,0.1,0.47,9.00%,0.16,6,9.68%,2,3,22.22%,1,0.17,7.91%,0.06,1.33,6.65%,0.44,0.33,1.01%,0.11,0,0.00%,0,18,90.00%,6,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 811,2012,Peewee Major,2,4,112.7,112.7,5.39,5.24,68,16.5,2.26,21.33,,,38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8,35.95%,9.93,57.2,103.06%,19.07,0.29,5.38%,0.1,0.47,9.00%,0.16,6,9.68%,2,3,22.22%,1,0.17,7.91%,0.06,1.33,6.65%,0.44,0.33,1.01%,0.11,0,0.00%,0,18,90.00%,6,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 812,2012,Under 12 Girls,0,2,95.2,58.5,5.72,5.81,55,11,2.28,,,73,31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 813,2012,Squirt Minor,2,1,74.6,54.5,5.21,5.41,70,,2.09,,,57.3,,19,492,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,27.75%,6.9,40.8,74.86%,13.6,0.16,3.08%,0.05,0.34,6.71%,0.11,5,7.46%,1.67,3,23.08%,1,0.17,8.85%,0.06,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,5.26%,0.33,13,2.64%,4.33,12,1.20%,4,3,4,1,0
Athlete 813,2012,Squirt Major,2,2,76.3,55.25,5.19,5.25,72,13,1.92,,,,,20,505,"1,015.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,27.75%,6.9,40.8,74.86%,13.6,0.16,3.08%,0.05,0.34,6.71%,0.11,5,7.46%,1.67,3,23.08%,1,0.17,8.85%,0.06,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,5.26%,0.33,13,2.64%,4.33,12,1.20%,4,3,4,1,0
Athlete 813,2012,Peewee Minor,2,3,90,57.75,5.24,5.26,72,16,2,,,,,19,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,27.75%,6.9,40.8,74.86%,13.6,0.16,3.08%,0.05,0.34,6.71%,0.11,5,7.46%,1.67,3,23.08%,1,0.17,8.85%,0.06,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,5.26%,0.33,13,2.64%,4.33,12,1.20%,4,3,4,1,0
Athlete 813,2012,Peewee Major,2,4,95.3,95.3,5.35,5.07,67,16,2.04,,28.33,,32,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,27.75%,6.9,40.8,74.86%,13.6,0.16,3.08%,0.05,0.34,6.71%,0.11,5,7.46%,1.67,3,23.08%,1,0.17,8.85%,0.06,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,5.26%,0.33,13,2.64%,4.33,12,1.20%,4,3,4,1,0
Athlete 814,2012,Squirt Minor,2,1,68.3,54.25,5.07,4.95,70,,2.02,18,,,56,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,30.60%,6.97,34.95,64.42%,11.65,0.21,4.22%,0.07,0.36,7.27%,0.12,11,16.92%,3.67,6,46.15%,2,0.15,7.43%,0.05,2,11.11%,0.67,0,0.00%,0,0,0.00%,0,22,64.71%,7.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 814,2012,Squirt Major,2,2,69.3,56,5.19,5.31,65,13,2.13,,,,36,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,30.60%,6.97,34.95,64.42%,11.65,0.21,4.22%,0.07,0.36,7.27%,0.12,11,16.92%,3.67,6,46.15%,2,0.15,7.43%,0.05,2,11.11%,0.67,0,0.00%,0,0,0.00%,0,22,64.71%,7.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 814,2012,Peewee Minor,2,3,77.9,58.25,5.14,5.05,69,14,2.17,20,,,34,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,30.60%,6.97,34.95,64.42%,11.65,0.21,4.22%,0.07,0.36,7.27%,0.12,11,16.92%,3.67,6,46.15%,2,0.15,7.43%,0.05,2,11.11%,0.67,0,0.00%,0,0,0.00%,0,22,64.71%,7.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 814,2012,Peewee Major,2,4,89.2,89.2,4.98,5.06,76,19,2.07,,,57.3,,16,456,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,30.60%,6.97,34.95,64.42%,11.65,0.21,4.22%,0.07,0.36,7.27%,0.12,11,16.92%,3.67,6,46.15%,2,0.15,7.43%,0.05,2,11.11%,0.67,0,0.00%,0,0,0.00%,0,22,64.71%,7.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,4,1,0
Athlete 815,2012,Squirt Minor,2,1,84.3,54.75,5.4,5.7,62,,2.06,,28.67,,41,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7,41.16%,17.35,3.25,5.94%,1.63,0.57,10.56%,0.29,0.32,5.61%,0.16,7,12.73%,3.5,1,8.70%,0.5,0.29,14.08%,0.15,0,0.00%,0,0,0.00%,0,3.34,5.83%,1.67,0,0.00%,0,7,233.33%,3.5,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 815,2012,Squirt Major,2,2,103.1,56,5.8,6.02,59,11.5,2.25,,,60.67,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7,41.16%,17.35,3.25,5.94%,1.63,0.57,10.56%,0.29,0.32,5.61%,0.16,7,12.73%,3.5,1,8.70%,0.5,0.29,14.08%,0.15,0,0.00%,0,0,0.00%,0,3.34,5.83%,1.67,0,0.00%,0,7,233.33%,3.5,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 815,2012,Peewee Minor,2,3,119,58,5.97,5.84,55,12.5,2.35,,,57.33,,10,300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7,41.16%,17.35,3.25,5.94%,1.63,0.57,10.56%,0.29,0.32,5.61%,0.16,7,12.73%,3.5,1,8.70%,0.5,0.29,14.08%,0.15,0,0.00%,0,0,0.00%,0,3.34,5.83%,1.67,0,0.00%,0,7,233.33%,3.5,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 816,2012,Peewee Major,2,4,115.7,115.7,5.32,5.37,65,14,2.17,21,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
